0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.423276022058766646e-09,2.618695906001411238e-09,3.619600470625311337e-09,4.454302971564502123e-09,5.146781567684551117e-09,5.717294362410823889e-09,6.182922937566061014e-09,6.558050270177127365e-09,6.854778801937385012e-09,7.083294235180899640e-09,7.252180377484124491e-09,7.368690065963988735e-09,7.438976886095517971e-09,7.468292070154135577e-09,7.461150626673952397e-09,7.421470422044917679e-09,7.352687614141901853e-09,7.257851529686633903e-09,7.139701784520273352e-09,7.000730170626710714e-09,6.843229576218520198e-09,6.669331965440866309e-09,6.481037221747317518e-09,6.280234452951944673e-09,6.068717165397434015e-09,5.848193538608579119e-09,5.620292869280525336e-09,5.386569103652507464e-09,5.148502239558743610e-09,4.907498253203320326e-09,4.664888090599575227e-09,4.421926159394148215e-09,4.179788663297507871e-09,3.939572038449388175e-09,3.702291678641374538e-09,3.468881074239907509e-09,3.240191437658585825e-09,3.016991845963207765e-09,2.799969898163986778e-09,2.589732860320686169e-09,2.386809254975191242e-09,2.191650841719408221e-09,2.004634931882154952e-09,1.826066981278131846e-09,1.656183409569700701e-09,1.495154601915450208e-09,1.343088057135334576e-09,1.200031655616181181e-09,1.065977028746624997e-09,9.408630190958092930e-10,8.245792263035555002e-10,7.169696373874543691e-10,6.178363417417268422e-10,5.269433305310792032e-10,4.440203776593674183e-10,3.687669953414510196e-10,3.008564519525511906e-10,2.399398337632536145e-10,1.856501259075602999e-10,1.376062819842169702e-10,9.541724652293050840e-11,5.868589055144234528e-11,2.701281797660131306e-11,0.000000000000000000e+00
0.000000000000000000e+00,3.856403825437734902e-09,7.095359242643652401e-09,9.807160024075225188e-09,1.206849546195081685e-08,1.394432293239172875e-08,1.548953122928031220e-08,1.675041063710897297e-08,1.776594564270097328e-08,1.856894586367826108e-08,1.918703024622139155e-08,1.964347890778034642e-08,1.995796621682687356e-08,2.014718784961202864e-08,2.022539367491048595e-08,2.020483741753229067e-08,2.009615316009004020e-08,1.990866787528802699e-08,1.965065834868375168e-08,1.932956006162551191e-08,1.895213486002682601e-08,1.852460353854075327e-08,1.805274882147485502e-08,1.754199362010071103e-08,1.699745888871807599e-08,1.642400488636256964e-08,1.582625917474543356e-08,1.520863424336185650e-08,1.457533724747740415e-08,1.393037397207144911e-08,1.327754879336986279e-08,1.262046209832370186e-08,1.196250634059836768e-08,1.130686165888377387e-08,1.065649175928715546e-08,1.001414056790162329e-08,9.382329991904535757e-09,8.763358987065074750e-09,8.159304015350076419e-09,7.572020887075559308e-09,7.003147916022760513e-09,6.454110271006385488e-09,5.926125381073860122e-09,5.420209241069035574e-09,4.937183466744268451e-09,4.477682960887163762e-09,4.042164070995252715e-09,3.630913141959029789e-09,3.244055391332702947e-09,2.881564057743156829e-09,2.543269792905711931e-09,2.228870283145067230e-09,1.937940096344667843e-09,1.669940754453555882e-09,1.424231030146147501e-09,1.200077459463389442e-09,9.966650511369883996e-10,8.131081589528220907e-10,6.484614672643969634e-10,5.017310230101154994e-10,3.718852316835803922e-10,2.578657209004039021e-10,1.585979645553441585e-10,7.300155387503301562e-11,0.000000000000000000e+00
0.000000000000000000e+00,7.793433284202052874e-09,1.433883917071688839e-08,1.981854550661520095e-08,2.438744645107118513e-08,2.817677439296270039e-08,3.129745089376064156e-08,3.384304870937095182e-08,3.589239682083749571e-08,3.751185977046233685e-08,3.875732155590264835e-08,3.967590298432851031e-08,4.030743982202534755e-08,4.068574736864759828e-08,4.083969530349474965e-08,4.079411484534603927e-08,4.057055847815789856e-08,4.018793075291183709e-08,3.966300700304250408e-08,3.901085522173112447e-08,3.824517485238551245e-08,3.737856484250369008e-08,3.642273200584429100e-08,3.538864952584398030e-08,3.428667431035164422e-08,3.312663086895050440e-08,3.191786842415221746e-08,3.066929708160409406e-08,2.938940806772684898e-08,2.808628229226367734e-08,2.676759080525888061e-08,2.544059009095419370e-08,2.411211457361354851e-08,2.278856820142868430e-08,2.147591652372708830e-08,2.017968028299571933e-08,1.890493120580286799e-08,1.765629039415584589e-08,1.643792948916258440e-08,1.525357459934295276e-08,1.410651285303677152e-08,1.299960134380381676e-08,1.193527818451489605e-08,1.091557536444264900e-08,9.942133108111551494e-09,9.016215458824074410e-09,8.138726847524950606e-09,7.310229453163135483e-09,6.530961208613861776e-09,5.800854351869757426e-09,5.119554461792207340e-09,4.486439948378451430e-09,3.900641987416687504e-09,3.361064897756443694e-09,2.866406956373118174e-09,2.415181632970477907e-09,2.005739203784276336e-09,1.636288675799600068e-09,1.304919920399867104e-09,1.009625882289205395e-09,7.483246980834611974e-10,5.188815317246711251e-10,3.191299129368698428e-10,1.468923519038491300e-10,0.000000000000000000e+00
0.000000000000000000e+00,1.392213895479476167e-08,2.561426064201475055e-08,3.540170893216059343e-08,4.356096827163254590e-08,5.032637118211885920e-08,5.589605834370677775e-08,6.043724797941316874e-08,6.409087107944856359e-08,6.697562791515250208e-08,6.919151947127264513e-08,7.082290505596563515e-08,7.194113459081541199e-08,7.260680107458440324e-08,7.287165556778390427e-08,7.278022385237328700e-08,7.237116075428824404e-08,7.167837503073440399e-08,7.073195475852622933e-08,6.955892034042525003e-08,6.818382958882415025e-08,6.662925685713170698e-08,6.491616586920182449e-08,6.306419374195140310e-08,6.109186169880779382e-08,5.901672612317770536e-08,5.685548189263817360e-08,5.462402835739396722e-08,5.233750687303585609e-08,5.001031746142649953e-08,4.765612094968572237e-08,4.528783182216490432e-08,4.291760601148512590e-08,4.055682695047571560e-08,3.821609240586201647e-08,3.590520391546857529e-08,3.363316005172957812e-08,3.140815423285576473e-08,2.923757739541365518e-08,2.712802552338948438e-08,2.508531179271539035e-08,2.311448292907135308e-08,2.121983928166770975e-08,1.940495807679930991e-08,1.767271932168182695e-08,1.602533387059717207e-08,1.446437323087760624e-08,1.299080076548694908e-08,1.160500403248159923e-08,1.030682808128710564e-08,9.095609594805951432e-09,7.970211819897784222e-09,6.929060263529858823e-09,5.970179146484797442e-09,5.091228601206366796e-09,4.289542576969694934e-09,3.562167377121186709e-09,2.905900703645316594e-09,2.317331028365540882e-09,1.792877052510717539e-09,1.328826961905207834e-09,9.213771379927289443e-10,5.666699489290683409e-10,2.608302228543106936e-10,0.000000000000000000e+00
0.000000000000000000e+00,2.318603628828198403e-08,4.265702312538510279e-08,5.895401767555083772e-08,7.253701919101269171e-08,8.379607493794018442e-08,9.306115112173281617e-08,1.006108621216144387e-07,1.066801511342937434e-07,1.114670136048550398e-07,1.151383518823376753e-07,1.178350456828866446e-07,1.196763184397055045e-07,1.207634746916097928e-07,1.211830784985245224e-07,1.210096376250235237e-07,1.203078530220235884e-07,1.191344880529806370e-07,1.175399070199844313e-07,1.155693278911000505e-07,1.132638297393945176e-07,1.106611512884935249e-07,1.077963131206409490e-07,1.047020925349210887e-07,1.014093767344950439e-07,9.794741695871168415e-08,9.434400334428906021e-08,9.062557768560124695e-08,8.681729885505614737e-08,8.294307343037451931e-08,7.902556204821984699e-08,7.508617015718319869e-08,7.114503017343531218e-08,6.722098054648360538e-08,6.333154591805614849e-08,5.949292140174508658e-08,5.571996302147168644e-08,5.202618551859493087e-08,4.842376806426105736e-08,4.492356788703973949e-08,4.153514143539618645e-08,3.826677242736726532e-08,3.512550598121222130e-08,3.211718795450767627e-08,2.924650862777360745e-08,2.651704993441058726e-08,2.393133554383304224e-08,2.149088323234257616e-08,1.919625911116984019e-08,1.704713340983320537e-08,1.504233762467395234e-08,1.317992292898223629e-08,1.145721979736512224e-08,9.870898820631464737e-09,8.417032678985824647e-09,7.091159203649451275e-09,5.888345395144841496e-09,4.803252186861648186e-09,3.830199652623466344e-09,2.963232264610612141e-09,2.196183720826664644e-09,1.522740786291207366e-09,9.365055351885427602e-10,4.310553467572119352e-10,0.000000000000000000e+00
0.000000000000000000e+00,3.686181690112903437e-08,6.781511924845309075e-08,9.371861535144786646e-08,1.153027444041361692e-07,1.331872089669194497e-07,1.478965626758158151e-07,1.598739993288931682e-07,1.694934893350921845e-07,1.770704069477794170e-07,1.828707872069056563e-07,1.871193455600362185e-07,1.900063861406885046e-07,1.916937170074352039e-07,1.923196825852779841e-07,1.920034153424391404e-07,1.908484005710453778e-07,1.889454401635880655e-07,1.863750935932992974e-07,1.832096669864939212e-07,1.795148142614134423e-07,1.753508078218108283e-07,1.707735302382149736e-07,1.658352327171634704e-07,1.605851009326541846e-07,1.550696639541774469e-07,1.493330775302221036e-07,1.434173088540471993e-07,1.373622461309618304e-07,1.312057527676194965e-07,1.249836828014681471e-07,1.187298712732808341e-07,1.124761106109638154e-07,1.062521217337558758e-07,1.000855264984578474e-07,9.400182628921577453e-08,8.802438999416455827e-08,8.217445330837743948e-08,7.647113024274302502e-08,7.093143688906106280e-08,6.557032687584818974e-08,6.040073752677676292e-08,5.543364548108594927e-08,5.067813042703502267e-08,4.614144560825702852e-08,4.182909386085636952e-08,3.774490809865146762e-08,3.389113535894536093e-08,3.026852372771757160e-08,2.687641166050816331e-08,2.371281938664447483e-08,2.077454221735076390e-08,1.805724566466755724e-08,1.555556231454441091e-08,1.326319038472402767e-08,1.117299384067784395e-08,9.277103848547752224e-09,7.567021222804516834e-09,6.033719389598583824e-09,4.667747246585207857e-09,3.459331168083755385e-09,2.398475291464123003e-09,1.475059135623019456e-09,6.789315521123266997e-10,0.000000000000000000e+00
0.000000000000000000e+00,5.665461749905739353e-08,1.042241994784431999e-07,1.440258935452221158e-07,1.771807736601882264e-07,2.046405652639303010e-07,2.272114147004808967e-07,2.455749236441361696e-07,2.603066692846435358e-07,2.718924273976378676e-07,2.807423088284430282e-07,2.872030110778884857e-07,2.915683762323341971e-07,2.940884349668508849e-07,2.949771042216470173e-07,2.944186937744895870e-07,2.925733645967982444e-07,2.895816698100552432e-07,2.855682974138089982e-07,2.806451228471540749e-07,2.749136689401397445e-07,2.684670609441482364e-07,2.613915551093971269e-07,2.537677106931122177e-07,2.456712673116210315e-07,2.371737821645560355e-07,2.283430748282402763e-07,2.192435210076947224e-07,2.099362308249588668e-07,2.004791418824292498e-07,1.909270524552029468e-07,1.813316157220524469e-07,1.717413119303480797e-07,1.622014117982656537e-07,1.527539412812090525e-07,1.434376550614420854e-07,1.342880237513532919e-07,1.253372378193734755e-07,1.166142296369041749e-07,1.081447137835148310e-07,9.995124480981280200e-08,9.205329101166836252e-08,8.446732238031215657e-08,7.720691072132072661e-08,7.028283994036208775e-08,6.370322463282849584e-08,5.747363534659620909e-08,5.159722917293958267e-08,4.607488462431738972e-08,4.090534004855301763e-08,3.608533508169806098e-08,3.160975483806593634e-08,2.747177666367906448e-08,2.366301933362691293e-08,2.017369455577013428e-08,1.699276055967675681e-08,1.410807741201915386e-08,1.150656352273746613e-08,9.174352607007121277e-09,7.096950164206371688e-09,5.259388343939167274e-09,3.646377906446265382e-09,2.242455863591136276e-09,1.032127316965607746e-09,0.000000000000000000e+00
0.000000000000000000e+00,8.481346570805217749e-08,1.560196745607102401e-07,2.155859616075405222e-07,2.651879440947320729e-07,3.062491549893365811e-07,3.399763081125619490e-07,3.673905186550899172e-07,3.893548034335733833e-07,4.065981803413199896e-07,4.197366771003235233e-07,4.292915467141683628e-07,4.357049718887803923e-07,4.393535239298591589e-07,4.405596239109900009e-07,4.396012357799702508e-07,4.367200029659525247e-07,4.321280222981076511e-07,4.260134318908631895e-07,4.185449732589293707e-07,4.098756724023407409e-07,4.001457700028042627e-07,3.894850172146354542e-07,3.780144408057834425e-07,3.658476695782676710e-07,3.530919030332901568e-07,3.398485931010587009e-07,3.262139003863928922e-07,3.122789777494511875e-07,2.981301261136001055e-07,2.838488601427934871e-07,2.695119148385512794e-07,2.551912181562078262e-07,2.409538494193845242e-07,2.268619986098505429e-07,2.129729375152686909e-07,1.993390102151743660e-07,1.860076474565877868e-07,1.730214070894540828e-07,1.604180408663311243e-07,1.482305865207246541e-07,1.364874830776618850e-07,1.252127067657111304e-07,1.144259246342486994e-07,1.041426629726352937e-07,9.437448781763997915e-08,8.512919516133518614e-08,7.641100887669996953e-08,6.822078481045808761e-08,6.055621990758119505e-08,5.341206559313756058e-08,4.678034491802237140e-08,4.065057315852944635e-08,3.500998163849604727e-08,2.984374451864991721e-08,2.513520818066865337e-08,2.086612263970990619e-08,1.701687417007044389e-08,1.356671804842544543e-08,1.049401003317118440e-08,7.776434931390041076e-09,5.391230379225712873e-09,3.315403795667763881e-09,1.525940377905857700e-09,0.000000000000000000e+00
0.000000000000000000e+00,1.242690032405425044e-07,2.285896976707609938e-07,3.158373732413753800e-07,3.884628318446044225e-07,4.485498501799373943e-07,4.978663335411053822e-07,5.379096241641993913e-07,5.699464294660341475e-07,5.950478291658097542e-07,6.141198074528252271e-07,6.279297385945663478e-07,6.371292330266190281e-07,6.422737271849209113e-07,6.438391751011988364e-07,6.422361738758409613e-07,6.378218291998203072e-07,6.309096416041398944e-07,6.217776694294530244e-07,6.106752008798178520e-07,5.978281451121624565e-07,5.834433312042182159e-07,5.677118840702948385e-07,5.508118279477202867e-07,5.329100509219714822e-07,5.141637480442329968e-07,4.947214458634376193e-07,4.747236975882363991e-07,4.543035255593707251e-07,4.335866762041975340e-07,4.126917421251247568e-07,3.917301964134612371e-07,3.708063756567453568e-07,3.500174404026121089e-07,3.294533350383294085e-07,3.091967631237425666e-07,2.893231891531913349e-07,2.699008734893492955e-07,2.509909437701157703e-07,2.326475033905604369e-07,2.149177756468190518e-07,1.978422807298809740e-07,1.814550418976566083e-07,1.657838167508420246e-07,1.508503495046474065e-07,1.366706403966901307e-07,1.232552288148225151e-07,1.106094872864319743e-07,9.873392406928215149e-08,8.762449266027498284e-08,7.727290704143994870e-08,6.766696187445890513e-08,5.879085711223615120e-08,5.062552660836600956e-08,4.314897027538380005e-08,3.633658918427854354e-08,3.016152273380445701e-08,2.459498667837536824e-08,1.960661042153416133e-08,1.516477159343962771e-08,1.123692556969363536e-08,7.789927286055366662e-09,4.790342484894369480e-09,2.204745413828192171e-09,0.000000000000000000e+00
