1.000000000000000000e+00,1.094837581924853920e+00,1.178735908636302732e+00,1.250856695786945583e+00,1.310479336311535681e+00,1.357008100494575764e+00,1.389978088304713699e+00,1.409059874522179623e+00,1.414062800246688179e+00,1.404936877898147696e+00,1.381773290676036270e+00
1.094837581924853920e+00,1.145567418437411611e+00,1.196297291753650738e+00,1.242289905738456657e+00,1.281110854252449638e+00,1.311431823290124976e+00,1.332652271788958842e+00,1.344836100657949007e+00,1.348877867556428134e+00,1.347072022309748984e+00,1.344803481487012675e+00
1.178735908636302732e+00,1.196297291753650738e+00,1.218596063125701567e+00,1.240894952333775780e+00,1.260242548103648330e+00,1.274956268995842468e+00,1.284363263418337509e+00,1.288754545100883275e+00,1.289540656143648878e+00,1.289669914047490984e+00,1.294396840443899910e+00
1.250856695786945583e+00,1.242289905738456657e+00,1.240894952333775780e+00,1.242451611040602977e+00,1.244008486932064228e+00,1.243787826298883070e+00,1.241090330248517004e+00,1.236278464675805155e+00,1.230860514973813435e+00,1.227670246423833378e+00,1.231057014041780251e+00
1.310479336311535681e+00,1.281110854252449638e+00,1.260242548103648330e+00,1.244008486932064228e+00,1.229552469462847686e+00,1.215096749183118385e+00,1.199932267845622791e+00,1.184408891796076002e+00,1.169952997138250517e+00,1.159093698964253738e+00,1.155416872888701096e+00
1.357008100494575764e+00,1.311431823290124976e+00,1.274956268995842468e+00,1.243787826298883070e+00,1.215096749183118385e+00,1.187115056403609925e+00,1.159133691302368208e+00,1.131472338756349894e+00,1.105449245263346869e+00,1.083334867911100563e+00,1.068232188271757366e+00
1.389978088304713699e+00,1.332652271788958842e+00,1.284363263418337509e+00,1.241090330248517004e+00,1.199932267845622791e+00,1.159133691302368208e+00,1.118015725464366117e+00,1.076898056798625269e+00,1.037037162346659658e+00,1.000564541499232352e+00,9.703740807402162494e-01
1.409059874522179623e+00,1.344836100657949007e+00,1.288754545100883275e+00,1.236278464675805155e+00,1.184408891796076002e+00,1.131472338756349894e+00,1.076898056798625269e+00,1.021067507762214666e+00,9.652371758863997897e-01,9.115122514103144447e-01,8.628203161569438784e-01
1.414062800246688179e+00,1.348877867556428134e+00,1.289540656143648878e+00,1.230860514973813435e+00,1.169952997138250517e+00,1.105449245263346869e+00,1.037037162346659658e+00,9.652371758863997897e-01,8.913321006577924477e-01,8.174271432471242882e-01,7.466455361851080941e-01
1.404936877898147696e+00,1.347072022309748984e+00,1.289669914047490984e+00,1.227670246423833378e+00,1.159093698964253738e+00,1.083334867911100563e+00,1.000564541499232352e+00,9.115122514103144447e-01,8.174271432471242882e-01,7.202188136370382132e-01,6.230105208239111736e-01
1.381773290676036270e+00,1.344803481487012675e+00,1.294396840443899910e+00,1.231057014041780251e+00,1.155416872888701096e+00,1.068232188271757366e+00,9.703740807402162494e-01,8.628203161569438784e-01,7.466455361851080941e-01,6.230105208239111736e-01,4.931505902785393025e-01
