1.000000000000000000e+00,1.094837581924853920e+00,1.178735908636302732e+00,1.250856695786945583e+00,1.310479336311535681e+00,1.357008100494575764e+00,1.389978088304713699e+00,1.409059874522179623e+00,1.414062800246688179e+00,1.404936877898147696e+00,1.381773290676036270e+00
1.094837581924853920e+00,1.120991255264206288e+00,1.151573993688346675e+00,1.183124768541147676e+00,1.213418138383393963e+00,1.241023837009418207e+00,1.265257358526876263e+00,1.286220693450488062e+00,1.304881306838698851e+00,1.323238321232738768e+00,1.344803481487012675e+00
1.178735908636302732e+00,1.151573993688346897e+00,1.136609184435480424e+00,1.132030756317281783e+00,1.135508029469813218e+00,1.145235076268816155e+00,1.160358489822694406e+00,1.181144947986126015e+00,1.208968222527335268e+00,1.246027702783768509e+00,1.294396840443899910e+00
1.250856695786945583e+00,1.183124768541147898e+00,1.132030756317282005e+00,1.097597838689989391e+00,1.077949970473135455e+00,1.071227293670916847e+00,1.076450716877607849e+00,1.093814546769760643e+00,1.124550923465625241e+00,1.170236707026808931e+00,1.231057014041780251e+00
1.310479336311535681e+00,1.213418138383394185e+00,1.135508029469813440e+00,1.077949970473135455e+00,1.039272210875832103e+00,1.017634250846178201e+00,1.011936865689811338e+00,1.022185533091814591e+00,1.049270917503382528e+00,1.094061453058253086e+00,1.155416872888701096e+00
1.357008100494575764e+00,1.241023837009418207e+00,1.145235076268816155e+00,1.071227293670916625e+00,1.017634250846177757e+00,9.825727217179089923e-01,9.648247846653716930e-01,9.642086606541950822e-01,9.813192113971416219e-01,1.016570023969592507e+00,1.068232188271757366e+00
1.389978088304713699e+00,1.265257358526876263e+00,1.160358489822694184e+00,1.076450716877607405e+00,1.011936865689810894e+00,9.648247846653714710e-01,9.338235003347369334e-01,9.186563865193202449e-01,9.197943160192088019e-01,9.375656218665922026e-01,9.703740807402162494e-01
1.409059874522179623e+00,1.286220693450487840e+00,1.181144947986125793e+00,1.093814546769760421e+00,1.022185533091814147e+00,9.642086606541949712e-01,9.186563865193202449e-01,8.853120452738311164e-01,8.647242495287549291e-01,8.574925854736433761e-01,8.628203161569438784e-01
1.414062800246688179e+00,1.304881306838698629e+00,1.208968222527335046e+00,1.124550923465625019e+00,1.049270917503382305e+00,9.813192113971413999e-01,9.197943160192088019e-01,8.647242495287550401e-01,8.168768932291956553e-01,7.773355451281812600e-01,7.466455361851080941e-01
1.404936877898147696e+00,1.323238321232738768e+00,1.246027702783768509e+00,1.170236707026808709e+00,1.094061453058252864e+00,1.016570023969592285e+00,9.375656218665922026e-01,8.574925854736434871e-01,7.773355451281813711e-01,6.985272706302669832e-01,6.230105208239111736e-01
1.381773290676036270e+00,1.344803481487012675e+00,1.294396840443899910e+00,1.231057014041780251e+00,1.155416872888701096e+00,1.068232188271757366e+00,9.703740807402162494e-01,8.628203161569438784e-01,7.466455361851080941e-01,6.230105208239111736e-01,4.931505902785393025e-01
