1.000000000000000000e+00,1.094837581924853920e+00,1.178735908636302732e+00,1.250856695786945583e+00,1.310479336311535681e+00,1.357008100494575764e+00,1.389978088304713699e+00,1.409059874522179623e+00,1.414062800246688179e+00,1.404936877898147696e+00,1.381773290676036270e+00
1.094837581924853920e+00,1.145485068680362595e+00,1.196141877415161092e+00,1.242077293735272647e+00,1.280862208918368994e+00,1.311171636428698495e+00,1.332406004163108060e+00,1.344627694312928057e+00,1.348727369865047487e+00,1.346993524642054796e+00,1.344803481487012675e+00
1.178735908636302732e+00,1.196141877415161092e+00,1.218301882117846846e+00,1.240491713717653877e+00,1.259770258938450516e+00,1.274461401829793727e+00,1.283894248447726705e+00,1.288357037729842558e+00,1.289253037081329989e+00,1.289519445864123703e+00,1.294396840443899910e+00
1.250856695786945583e+00,1.242077293735272647e+00,1.240491713717653877e+00,1.241898046222968066e+00,1.243359301820642804e+00,1.243106810308694410e+00,1.240444135567852824e+00,1.235730091931276808e+00,1.230463133674130072e+00,1.227461946945085591e+00,1.231057014041780251e+00
1.310479336311535681e+00,1.280862208918368994e+00,1.259770258938450516e+00,1.243359301820642804e+00,1.228790283083438073e+00,1.214296338047753387e+00,1.199171972925694662e+00,1.183762960369329820e+00,1.169484322354249040e+00,1.158847658297998073e+00,1.155416872888701096e+00
1.357008100494575764e+00,1.311171636428698495e+00,1.274461401829793727e+00,1.243106810308694410e+00,1.214296338047753387e+00,1.186273649892467308e+00,1.158333644724645728e+00,1.130791911393808524e+00,1.104954964439830212e+00,1.083075041125327598e+00,1.068232188271757366e+00
1.389978088304713699e+00,1.332406004163108060e+00,1.283894248447726705e+00,1.240444135567852824e+00,1.199171972925694662e+00,1.158333644724645728e+00,1.117254234692876436e+00,1.076249731913388574e+00,1.036565652726553211e+00,1.000316357471571660e+00,9.703740807402162494e-01
1.409059874522179623e+00,1.344627694312928057e+00,1.288357037729842558e+00,1.235730091931276808e+00,1.183762960369329820e+00,1.130791911393808524e+00,1.076249731913388574e+00,1.020514907946644900e+00,9.648347745507853679e-01,9.113001263302349386e-01,8.628203161569438784e-01
1.414062800246688179e+00,1.348727369865047487e+00,1.289253037081329989e+00,1.230463133674130072e+00,1.169484322354249040e+00,1.104954964439830212e+00,1.036565652726553211e+00,9.648347745507853679e-01,8.910386315640015376e-01,8.172721403090079662e-01,7.466455361851080941e-01
1.404936877898147696e+00,1.346993524642054796e+00,1.289519445864123703e+00,1.227461946945085591e+00,1.158847658297998073e+00,1.083075041125327598e+00,1.000316357471571660e+00,9.113001263302349386e-01,8.172721403090079662e-01,7.201367021715573413e-01,6.230105208239111736e-01
1.381773290676036270e+00,1.344803481487012675e+00,1.294396840443899910e+00,1.231057014041780251e+00,1.155416872888701096e+00,1.068232188271757366e+00,9.703740807402162494e-01,8.628203161569438784e-01,7.466455361851080941e-01,6.230105208239111736e-01,4.931505902785393025e-01
