1.000000000000000000e+00,1.094837581924853920e+00,1.178735908636302732e+00,1.250856695786945583e+00,1.310479336311535681e+00,1.357008100494575764e+00,1.389978088304713699e+00,1.409059874522179623e+00,1.414062800246688179e+00,1.404936877898147696e+00,1.381773290676036270e+00
1.094837581924853920e+00,1.145566756706369205e+00,1.196296042750372157e+00,1.242288196772995734e+00,1.281108855274811553e+00,1.311429731136839250e+00,1.332650291238479223e+00,1.344834424384360849e+00,1.348876656951351727e+00,1.347071390840431482e+00,1.344803481487012675e+00
1.178735908636302732e+00,1.196296042750372157e+00,1.218593698634992561e+00,1.240891710748261767e+00,1.260238750703436494e+00,1.274952289304554176e+00,1.284359490998295827e+00,1.288751347415868054e+00,1.289538342227303236e+00,1.289668703458493271e+00,1.294396840443899910e+00
1.250856695786945583e+00,1.242288196772995734e+00,1.240891710748261767e+00,1.242447160247884597e+00,1.244003266300764965e+00,1.243782348606742971e+00,1.241085131724645629e+00,1.236274052497807974e+00,1.230857317357495484e+00,1.227668570208475085e+00,1.231057014041780251e+00
1.310479336311535681e+00,1.281108855274811553e+00,1.260238750703436494e+00,1.244003266300764965e+00,1.229546338831312147e+00,1.215090309745997743e+00,1.199926150001088931e+00,1.184403693415657433e+00,1.169949224903569895e+00,1.159091718537432092e+00,1.155416872888701096e+00
1.357008100494575764e+00,1.311429731136839250e+00,1.274952289304554176e+00,1.243782348606742971e+00,1.215090309745997743e+00,1.187108285645484873e+00,1.159127252063905544e+00,1.131466861384937017e+00,1.105445265891501494e+00,1.083332775953968374e+00,1.068232188271757366e+00
1.389978088304713699e+00,1.332650291238479223e+00,1.284359490998295827e+00,1.241085131724645629e+00,1.199926150001088931e+00,1.159127252063905544e+00,1.118009595211845841e+00,1.076892836635958028e+00,1.037033365371052174e+00,1.000562542772829078e+00,9.703740807402162494e-01
1.409059874522179623e+00,1.344834424384360849e+00,1.288751347415868054e+00,1.236274052497807974e+00,1.184403693415657433e+00,1.131466861384937017e+00,1.076892836635958028e+00,1.021063057495086746e+00,9.652339347568079653e-01,9.115105427099540192e-01,8.628203161569438784e-01
1.414062800246688179e+00,1.348876656951351727e+00,1.289538342227303236e+00,1.230857317357495484e+00,1.169949224903569895e+00,1.105445265891501494e+00,1.037033365371052174e+00,9.652339347568079653e-01,8.913297365546314355e-01,8.174258944677562644e-01,7.466455361851080941e-01
1.404936877898147696e+00,1.347071390840431482e+00,1.289668703458493271e+00,1.227668570208475085e+00,1.159091718537432092e+00,1.083332775953968374e+00,1.000562542772829078e+00,9.115105427099540192e-01,8.174258944677562644e-01,7.202181520356568667e-01,6.230105208239111736e-01
1.381773290676036270e+00,1.344803481487012675e+00,1.294396840443899910e+00,1.231057014041780251e+00,1.155416872888701096e+00,1.068232188271757366e+00,9.703740807402162494e-01,8.628203161569438784e-01,7.466455361851080941e-01,6.230105208239111736e-01,4.931505902785393025e-01
